(Е, 0.9492070921996159), (Б, 0.8761779233869711), (К, 0.8702745312905893), (Ц, 0.8178959916265874), (Й, 0.784605149971678), (Р, 0.7785458749984353), (Д, 0.7764170185245707), (З, 0.7633174400622981), (Ь, 0.7539671661358215), (О, 0.7408623202160474), (Ъ, 0.7396758325300135), (И, 0.7382450649933364), (Х, 0.7374875849527026), (В, 0.7364561014684634), (А, 0.7329392450227061), (У, 0.7293560956916558), (П, 0.723084296946311), (Н, 0.7192636247133984), (Э, 0.7136638959087072), (Т, 0.6898087207115755), (Ё, 0.6859433153254993), (Ч, 0.6574414919115413), (Я, 0.6546258462099328), (Л, 0.6496732237200371), (С, 0.6076248489349126), (Ф, 0.6047830546137507), (Г, 0.5987909461259546), (Ы, 0.589615320129143), (Ж, 0.5574314589015673), (Щ, 0.5448897579078064), (М, 0.4881617322469378), (Ш, 0.4557748062711494), (Ю, 0.42352998096979266)
(Щ, 0.9649354870857256), (М, 0.8651246350573419), (Ы, 0.8413451180205339), (Ю, 0.8299864529324967), (Ш, 0.8255311168320916), (Ж, 0.7937002803309472), (О, 0.7852276064199528), (П, 0.7802910347022948), (Ч, 0.772608203987055), (Н, 0.7629519463041375), (И, 0.7397293660519986), (Ц, 0.7292086231356215), (Э, 0.7001679930636677), (Х, 0.6918229366641506), (А, 0.6850973119665238), (К, 0.6711819543392934), (Ф, 0.6597902483329303), (У, 0.642295158945213), (Ъ, 0.6389701833315857), (Л, 0.628604026051806), (В, 0.626294441745673), (Я, 0.620763600502179), (Й, 0.5818559447356033), (Е, 0.5811664898203222), (Ь, 0.5775482469874411), (Б, 0.5689812988899077), (Д, 0.5502214030764422), (Р, 0.5434358146008703), (С, 0.48716368257323606), (Ё, 0.46481342049310626), (Т, 0.4498973022555315), (З, 0.4120713642233985), (Г, 0.3520490610147371)
(Ё, 0.9202060238521439), (Й, 0.7256968633354246), (Ь, 0.693900839799607), (С, 0.6437284041702701), (Д, 0.5774437048314915), (Б, 0.5766373887694256), (З, 0.5741315988376909), (О, 0.5727821174719889), (Е, 0.5711594654373988), (Ц, 0.5611660534695417), (Э, 0.5464431764451297), (К, 0.5391167949706148), (А, 0.4969609995121088), (Ъ, 0.4959760490444426), (Г, 0.4939490836521525), (П, 0.46572801439418354), (Л, 0.4650891020365193), (Х, 0.4549394755395961), (У, 0.4459253244516389), (И, 0.4426004334592012), (Н, 0.44070421687728223), (Т, 0.43671638154849257), (Р, 0.42760066756658754), (В, 0.4134227610532524), (Щ, 0.4108956072381462), (Ч, 0.40562658376415084), (Ы, 0.3810843684559867), (Я, 0.33851724264800787), (М, 0.3315579685007739), (Ю, 0.313241848889112), (Ж, 0.3121007626115523), (Ф, 0.3081106755607499), (Ш, 0.3079222389137447)

(Э, 0.9574048615107195), (Ц, 0.8731177101354676), (Х, 0.8610273678107593), (А, 0.8484165951113678), (Ъ, 0.8322841514894732), (К, 0.8019349100947435), (П, 0.800458959460058), (Л, 0.7702442088776964), (Д, 0.7696327715460693), (Е, 0.7640521528337626), (Н, 0.7630377175430051), (Ч, 0.7595692928529347), (О, 0.7520513083688387), (У, 0.7491573244502316), (Й, 0.7471309817910159), (И, 0.7462571738473494), (Б, 0.7440622719808813), (Ь, 0.7231503281842742), (З, 0.6989642803043894), (Ы, 0.6874079236062142), (В, 0.6849551242605066), (Т, 0.6840375749574256), (Ж, 0.6641437861076414), (Щ, 0.6608395425653282), (Я, 0.6607841908588559), (Р, 0.6289662033587932), (Ё, 0.6280960916976268), (М, 0.6223739041752763), (Ф, 0.5988402077700581), (Ш, 0.592389817628548), (С, 0.5643554072287853), (Ю, 0.5455356811745493), (Г, 0.5176727971901135)
(Т, 0.945533399296401), (У, 0.7364535056298217), (Д, 0.7350779823194735), (Г, 0.7290452821750291), (Е, 0.6975184129702643), (З, 0.683119627828515), (Л, 0.6734488442867563), (Х, 0.658900437360143), (К, 0.6412458585746034), (Ц, 0.6249406913759796), (Э, 0.6198279441646051), (Р, 0.617203422195338), (Б, 0.5978652584915268), (П, 0.5962300644714718), (А, 0.5943906732667956), (Ъ, 0.570624879482016), (С, 0.5650675991931945), (И, 0.5537948422836119), (Н, 0.5452824698687269), (Й, 0.5431456414147074), (О, 0.5220052760071567), (В, 0.5202692781555485), (Ё, 0.49769931639583254), (Я, 0.49480391511268407), (Ч, 0.4900684619781257), (Ь, 0.4768807145842655), (Ж, 0.42746379487442865), (Ы, 0.4269173007370881), (Ф, 0.40570676285950646), (Щ, 0.3842256134781592), (М, 0.3425823789726755), (Ш, 0.32577240027041543), (Ю, 0.2745652879552585)
(И, 0.9837832881586122), (Н, 0.9549024472663307), (П, 0.8764017500336498), (В, 0.8735881859946615), (К, 0.8576256096783504), (Я, 0.8513806704203846), (Ц, 0.8420424919868551), (Ф, 0.8206127934270058), (Ы, 0.8173481082938656), (О, 0.8160677760514953), (А, 0.8127438969014001), (Ч, 0.8125262729616272), (Х, 0.802138695111587), (Ж, 0.7915143234827293), (Р, 0.7824609236112412), (Е, 0.7692661433088092), (Б, 0.7689840350438816), (Ъ, 0.7463190326625136), (Э, 0.7355083356709493), (У, 0.7289815780099843), (Л, 0.700370231548892), (Д, 0.6991908587139732), (Щ, 0.6990631539629637), (М, 0.6897952490109693), (Й, 0.6843967290049966), (Ш, 0.6581089055002374), (Ь, 0.6540105694700158), (Ю, 0.6074132988602445), (З, 0.5935103128854574), (Т, 0.5848842554836974), (Ё, 0.5112548547327671), (С, 0.4898899285746977), (Г, 0.4513786056040814)
(Х, 0.9645643418936448), (Ц, 0.8767606596303571), (К, 0.8561500507367474), (Ъ, 0.8447548587154228), (А, 0.8421935538391281), (Э, 0.8421350347601297), (П, 0.841698211900263), (У, 0.8231521572162595), (Н, 0.8190645359217459), (Ч, 0.8139669520107964), (И, 0.8122574685723702), (Е, 0.8036285981372828), (В, 0.758445810956951), (Б, 0.7573489226293143), (Л, 0.7447105019533182), (Я, 0.7407320126682708), (Д, 0.7376389486805807), (О, 0.7337562919239216), (Т, 0.71864418942383), (Ж, 0.7158342807293596), (Р, 0.7086560353958689), (Ы, 0.7070592974382696), (Ф, 0.6776413756874604), (Й, 0.6730839084145477), (З, 0.6723503393914875), (Ь, 0.6623267628711156), (Щ, 0.6520643617830348), (М, 0.622175306420827), (Ш, 0.5885168534844265), (Ё, 0.5394610820641221), (Ю, 0.532303667642621), (С, 0.5159217385516275), (Г, 0.5103175561932655)

(М, 0.9573478932633784), (Ш, 0.9089164158690041), (Ы, 0.9010298163961125), (Щ, 0.8851838298162441), (Ж, 0.8660345865885084), (Ю, 0.8575471978147053), (Ч, 0.7732134920878324), (Н, 0.7672574752125414), (П, 0.7644828088791786), (И, 0.7381836301779003), (О, 0.7263228205833496), (Ф, 0.6943721144388992), (Ц, 0.6839304152052861), (Х, 0.673004663823569), (А, 0.67157120320928), (Э, 0.6680418106716055), (Я, 0.6571063138537296), (В, 0.6343702370531994), (К, 0.6327461361517437), (Л, 0.618177498945473), (Ъ, 0.6154475391720462), (У, 0.5950546494473961), (Б, 0.5389134947815384), (Е, 0.5377517850823382), (Й, 0.5343750568373269), (Ь, 0.5261649418170267), (Р, 0.5239358845889226), (Д, 0.5180176138486641), (Т, 0.4131485537205968), (С, 0.4051402365572402), (Ё, 0.39307473784462565), (З, 0.3813457430100974), (Г, 0.29316918579600015)
(Я, 0.9760376478474218), (В, 0.8912237100878957), (Ф, 0.8572058682988067), (И, 0.8259625644385445), (Н, 0.8171176525338251), (К, 0.7496214627485968), (Ч, 0.7493539125366697), (А, 0.7454010157175417), (Р, 0.7411834891425726), (Ж, 0.7382737572764508), (П, 0.7349875839646749), (Ы, 0.7250637438589209), (Х, 0.7221550549139062), (Б, 0.7202973310865279), (Ц, 0.714290557540992), (Ъ, 0.7041305182324097), (Е, 0.6863290373190738), (О, 0.66111006717978), (Э, 0.6361077914746374), (У, 0.6180009975011251), (Д, 0.6108143620148417), (Л, 0.6017707803099851), (М, 0.6001318847434427), (Й, 0.5921229780032389), (Ь, 0.5785562913920572), (Щ, 0.5733895379810117), (Ш, 0.5689169759369368), (З, 0.5657570162881005), (Т, 0.517655851849782), (Ю, 0.5021462058679265), (Ё, 0.4019376724215612), (Г, 0.3453444237919534), (С, 0.3433574501730162)
(Г, 0.9402113270510709), (С, 0.7819403756422504), (Д, 0.6770387230401145), (Т, 0.6735509125742889), (У, 0.6045865515183657), (Л, 0.5994064280141789), (Е, 0.5849240876751737), (Ё, 0.5786167195562588), (З, 0.5460297997633756), (Й, 0.5357595262350905), (К, 0.5288802018781368), (Ц, 0.5262486214525135), (Р, 0.5139628535198413), (О, 0.5094430968586297), (Э, 0.5077918327999073), (П, 0.49995212677714695), (Б, 0.49169083476432374), (Х, 0.48710012599922925), (А, 0.46597590834219293), (И, 0.44525828503885734), (Н, 0.43516759703511754), (Ь, 0.42849313390239774), (Ъ, 0.4051992604735467), (В, 0.3824936952682637), (Ч, 0.3479440884756031), (Ы, 0.34613595524173046), (Щ, 0.34405714830595047), (Я, 0.33720407369392547), (Ж, 0.3077213614097104), (М, 0.27733959156843324), (Ф, 0.27479162563980697), (Ш, 0.2707184357770688), (Ю, 0.2513218047664716)
(К, 0.9566354167129556), (Е, 0.9058622866806939), (Ц, 0.8982521120158987), (Б, 0.8711025014275348), (И, 0.8282178064948518), (О, 0.8168728509826436), (Н, 0.8116113009845773), (А, 0.8052220777891861), (П, 0.802011284823229), (В, 0.8014068917630751), (Х, 0.7978105195013094), (Р, 0.7940370095986423), (Ъ, 0.7892608706152582), (Й, 0.7839001839933417), (Д, 0.7626644383773918), (Э, 0.7617675119459283), (У, 0.7616986999799343), (Ь, 0.7608399390151688), (Ч, 0.7470282429615835), (Я, 0.7263283195682381), (З, 0.7031360837778342), (Ф, 0.6906427609488781), (Ы, 0.6844994204912591), (Л, 0.6809725587479011), (Т, 0.6566747499681207), (Ж, 0.6517142629857187), (Ё, 0.6432383868297737), (Щ, 0.6339933308087091), (С, 0.5827246585224658), (М, 0.5809118565803594), (Ш, 0.5445563069783333), (Г, 0.543515545472272), (Ю, 0.5122845158986937)
(И, 0.9837832881586122), (Н, 0.9549024472663307), (П, 0.8764017500336498), (В, 0.8735881859946615), (К, 0.8576256096783504), (Я, 0.8513806704203846), (Ц, 0.8420424919868551), (Ф, 0.8206127934270058), (Ы, 0.8173481082938656), (О, 0.8160677760514953), (А, 0.8127438969014001), (Ч, 0.8125262729616272), (Х, 0.802138695111587), (Ж, 0.7915143234827293), (Р, 0.7824609236112412), (Е, 0.7692661433088092), (Б, 0.7689840350438816), (Ъ, 0.7463190326625136), (Э, 0.7355083356709493), (У, 0.7289815780099843), (Л, 0.700370231548892), (Д, 0.6991908587139732), (Щ, 0.6990631539629637), (М, 0.6897952490109693), (Й, 0.6843967290049966), (Ш, 0.6581089055002374), (Ь, 0.6540105694700158), (Ю, 0.6074132988602445), (З, 0.5935103128854574), (Т, 0.5848842554836974), (Ё, 0.5112548547327671), (С, 0.4898899285746977), (Г, 0.4513786056040814)
(Х, 0.9645643418936448), (Ц, 0.8767606596303571), (К, 0.8561500507367474), (Ъ, 0.8447548587154228), (А, 0.8421935538391281), (Э, 0.8421350347601297), (П, 0.841698211900263), (У, 0.8231521572162595), (Н, 0.8190645359217459), (Ч, 0.8139669520107964), (И, 0.8122574685723702), (Е, 0.8036285981372828), (В, 0.758445810956951), (Б, 0.7573489226293143), (Л, 0.7447105019533182), (Я, 0.7407320126682708), (Д, 0.7376389486805807), (О, 0.7337562919239216), (Т, 0.71864418942383), (Ж, 0.7158342807293596), (Р, 0.7086560353958689), (Ы, 0.7070592974382696), (Ф, 0.6776413756874604), (Й, 0.6730839084145477), (З, 0.6723503393914875), (Ь, 0.6623267628711156), (Щ, 0.6520643617830348), (М, 0.622175306420827), (Ш, 0.5885168534844265), (Ё, 0.5394610820641221), (Ю, 0.532303667642621), (С, 0.5159217385516275), (Г, 0.5103175561932655)

(Ф, 0.9829080711742529), (Я, 0.8810296192228453), (В, 0.854815958265214), (И, 0.8186188283743334), (Н, 0.8091591765221111), (Ж, 0.7698112835965861), (Ч, 0.7646899685308887), (Ы, 0.7586527233537363), (К, 0.7170887330980107), (П, 0.7163868236043749), (Р, 0.7011836829511078), (А, 0.6957953439949383), (Ц, 0.687788364302353), (Х, 0.6747462933863901), (О, 0.6730393768368512), (Б, 0.669826571401738), (Ъ, 0.6653805419590952), (М, 0.6449591212689965), (Е, 0.6363651457731807), (Щ, 0.6218633141486833), (Ш, 0.607491330748266), (Э, 0.5914326101782471), (У, 0.5851803401169271), (Ь, 0.5616934752226859), (Ю, 0.556919446756051), (Й, 0.5558943136872867), (Л, 0.53945319516666), (Д, 0.5374658975083121), (З, 0.4776670808228578), (Т, 0.4406536891941132), (Ё, 0.37141147413687703), (С, 0.32191294258451797), (Г, 0.28849230133699233)
(Р, 0.9609133055621789), (Е, 0.8107719991088155), (К, 0.7989494395505368), (В, 0.7806674148514519), (Б, 0.7768448130002438), (И, 0.7571499535728682), (Н, 0.7223928620726405), (Я, 0.7184051308360451), (Ц, 0.7164438684075007), (Д, 0.7042710078153485), (П, 0.6919527396820779), (О, 0.6904535505638567), (У, 0.6846678254521001), (А, 0.6773810802944263), (Ф, 0.6756267020927906), (Х, 0.6621335106184334), (Й, 0.656156883605582), (З, 0.637858101268852), (Ъ, 0.6232328566631524), (Т, 0.611595998862285), (Ч, 0.6076727768566997), (Л, 0.6007542352774641), (Ь, 0.5982807185001944), (Ы, 0.5902141547858101), (Э, 0.5884906351251336), (Ж, 0.567210941959702), (Г, 0.5401392062728247), (Ё, 0.516578602617837), (С, 0.5078468621012895), (Щ, 0.49617514122129514), (М, 0.46432634875409173), (Ш, 0.4364888823106008), (Ю, 0.3993533712899595)
(А, 0.9641782764623544), (Ц, 0.8832659926959298), (К, 0.8505088019001746), (Э, 0.8344836019448614), (Х, 0.8323452792723511), (Ъ, 0.8226354250289367), (Н, 0.8192051352238149), (И, 0.8086116453649953), (П, 0.8027596395055387), (Б, 0.7881054503541833), (О, 0.7842808586431647), (Е, 0.7824980645756794), (Ч, 0.7776348501499079), (Й, 0.7704397891458454), (Д, 0.7660030753613436), (В, 0.7636890548735212), (Я, 0.7457414596286314), (У, 0.7319377451367401), (Ь, 0.7283060516949), (Л, 0.7280880675112658), (Ы, 0.7247728763252981), (Р, 0.7044046134835209), (Ж, 0.6974249514597047), (З, 0.6895548733366241), (Ф, 0.6873478112933624), (Щ, 0.6564373913937714), (Т, 0.6318265376854562), (М, 0.6281303893843282), (Ё, 0.5955765874298236), (Ш, 0.589922481740337), (Ю, 0.5464497307478857), (С, 0.5211027823401553), (Г, 0.4809015868287282)
(И, 0.9793664999135054), (Н, 0.9655987716971355), (П, 0.8886222172109659), (К, 0.8644037540838767), (В, 0.860676110107697), (Ц, 0.8588409297452609), (Я, 0.8363525995389983), (О, 0.8305785221810382), (Ч, 0.8267100631720354), (Ы, 0.826033285902325), (А, 0.8236303816735409), (Х, 0.8133810795533549), (Ф, 0.8111048147564895), (Ж, 0.7970255541726808), (Е, 0.7713458544845542), (Б, 0.7696212192085756), (Р, 0.7695263588618259), (Ъ, 0.7584916609927594), (Э, 0.7519640615782207), (У, 0.7364076152013104), (Щ, 0.7163659273547018), (Л, 0.7059711682261582), (М, 0.7019667031138944), (Д, 0.7018900504404749), (Й, 0.6932328930508225), (Ш, 0.6685033727656442), (Ь, 0.6657193136309911), (Ю, 0.6198018999737724), (З, 0.595070447428117), (Т, 0.5874877309744635), (Ё, 0.5223576055647376), (С, 0.49962502327236624), (Г, 0.45367313291382816)
(Ц, 0.970582944669097), (К, 0.920593474775064), (Е, 0.8530844996399005), (А, 0.8512193755504895), (О, 0.844186988653926), (П, 0.8412383085926642), (Х, 0.8411675642380194), (Э, 0.835118501981216), (И, 0.8322058922128488), (Н, 0.8315238749829561), (Б, 0.8282150354496387), (Ъ, 0.8211497439837209), (Й, 0.7919076624483375), (Ч, 0.782458751933445), (У, 0.7762255958036327), (Д, 0.7752534105329211), (В, 0.7728055626026018), (Ь, 0.7657540579256538), (Р, 0.7357066044634621), (Л, 0.7261591762591872), (Ы, 0.7221614641073618), (Я, 0.71766647042291), (З, 0.692252518823117), (Ж, 0.6857017584285124), (Щ, 0.6834592679380616), (Ф, 0.6790622914499187), (Т, 0.6609544837166001), (Ё, 0.6482672396969251), (М, 0.6297678569885101), (Ш, 0.5937653202428494), (С, 0.5924115251267947), (Ю, 0.5596913638949039), (Г, 0.5345383456464661)
(У, 0.9770971175406077), (Х, 0.8181907600231442), (П, 0.7963438944495865), (К, 0.7881648613026468), (Ц, 0.7873498483352628), (Т, 0.7857561486689806), (Е, 0.7678604230120433), (Л, 0.7675898864973796), (Д, 0.7520266734089983), (И, 0.7439391415049766), (А, 0.7398487990284963), (Э, 0.7394076293299883), (Н, 0.7390600977833964), (Р, 0.7219352990700272), (О, 0.7055566543004862), (Ч, 0.682117898885406), (Ъ, 0.68137468419622), (Б, 0.6671711344103008), (В, 0.660594227434699), (Я, 0.6442001373893256), (Ж, 0.6408685723742875), (Ы, 0.6376514804389328), (Г, 0.6273206226221214), (Й, 0.6115639883176921), (З, 0.6099836182599239), (Щ, 0.6070408040656051), (С, 0.6015351647641825), (Ф, 0.5929393198046103), (М, 0.5591745235613579), (Ь, 0.5575139666645388), (Ш, 0.5366094229377414), (Ё, 0.5123269350235684), (Ю, 0.494315745029254)
(З, 0.9474603829178735), (Б, 0.7609465032632793), (Е, 0.7458104576500133), (Й, 0.7316805995674405), (Д, 0.7248443965288174), (Ь, 0.6981981379786081), (Ё, 0.6761621031657574), (К, 0.6740461121285335), (Ъ, 0.6595461382312058), (Ц, 0.652189291645542), (Т, 0.6472826581962017), (А, 0.6368575258514101), (Э, 0.6316281878892005), (Х, 0.6094855841261333), (Р, 0.6058012123946299), (В, 0.587588658100284), (Л, 0.561763423701379), (У, 0.5617120541963803), (И, 0.555885838064243), (О, 0.5544279810829533), (П, 0.5487353388392018), (Н, 0.5470433642341461), (Г, 0.5428205689708232), (Я, 0.5269989767845222), (Ч, 0.5052171621586914), (С, 0.4958018195375552), (Ф, 0.4399951876358996), (Ы, 0.4249754122055337), (Ж, 0.39521889062036664), (Щ, 0.3661876914600253), (М, 0.3262734384841113), (Ш, 0.29638342353040137), (Ю, 0.2525807031626678)
(С, 0.9187106177843681), (Г, 0.6925742942602979), (Ё, 0.6479612652899963), (Д, 0.5946264910605316), (О, 0.5584838591586114), (Й, 0.5575582213694308), (Л, 0.5574921115576129), (У, 0.537297533398078), (Ц, 0.5198022344476386), (Е, 0.5145580569451821), (Т, 0.513585777379032), (Э, 0.512408650444715), (П, 0.49207542198652754), (К, 0.49129057300846224), (Ь, 0.46266568179998646), (Х, 0.4463827125752341), (Б, 0.4457629178579664), (А, 0.44424048773739333), (З, 0.44393859361138566), (Щ, 0.42999228036314774), (И, 0.42496247912964136), (Н, 0.4230421535150958), (Р, 0.4218747891397956), (Ъ, 0.3840656701327524), (Ы, 0.37815976561014), (Ч, 0.35313542331906), (Ю, 0.3513048380330286), (М, 0.3442314704474876), (Ш, 0.34043331740141713), (В, 0.33792289275217524), (Ж, 0.31757729112974686), (Я, 0.2865053630761618), (Ф, 0.2547419442183356)
(К, 0.9566354167129556), (Е, 0.9058622866806939), (Ц, 0.8982521120158987), (Б, 0.8711025014275348), (И, 0.8282178064948518), (О, 0.8168728509826436), (Н, 0.8116113009845773), (А, 0.8052220777891861), (П, 0.802011284823229), (В, 0.8014068917630751), (Х, 0.7978105195013094), (Р, 0.7940370095986423), (Ъ, 0.7892608706152582), (Й, 0.7839001839933417), (Д, 0.7626644383773918), (Э, 0.7617675119459283), (У, 0.7616986999799343), (Ь, 0.7608399390151688), (Ч, 0.7470282429615835), (Я, 0.7263283195682381), (З, 0.7031360837778342), (Ф, 0.6906427609488781), (Ы, 0.6844994204912591), (Л, 0.6809725587479011), (Т, 0.6566747499681207), (Ж, 0.6517142629857187), (Ё, 0.6432383868297737), (Щ, 0.6339933308087091), (С, 0.5827246585224658), (М, 0.5809118565803594), (Ш, 0.5445563069783333), (Г, 0.543515545472272), (Ю, 0.5122845158986937)
(И, 0.9837832881586122), (Н, 0.9549024472663307), (П, 0.8764017500336498), (В, 0.8735881859946615), (К, 0.8576256096783504), (Я, 0.8513806704203846), (Ц, 0.8420424919868551), (Ф, 0.8206127934270058), (Ы, 0.8173481082938656), (О, 0.8160677760514953), (А, 0.8127438969014001), (Ч, 0.8125262729616272), (Х, 0.802138695111587), (Ж, 0.7915143234827293), (Р, 0.7824609236112412), (Е, 0.7692661433088092), (Б, 0.7689840350438816), (Ъ, 0.7463190326625136), (Э, 0.7355083356709493), (У, 0.7289815780099843), (Л, 0.700370231548892), (Д, 0.6991908587139732), (Щ, 0.6990631539629637), (М, 0.6897952490109693), (Й, 0.6843967290049966), (Ш, 0.6581089055002374), (Ь, 0.6540105694700158), (Ю, 0.6074132988602445), (З, 0.5935103128854574), (Т, 0.5848842554836974), (Ё, 0.5112548547327671), (С, 0.4898899285746977), (Г, 0.4513786056040814)
(Х, 0.9645643418936448), (Ц, 0.8767606596303571), (К, 0.8561500507367474), (Ъ, 0.8447548587154228), (А, 0.8421935538391281), (Э, 0.8421350347601297), (П, 0.841698211900263), (У, 0.8231521572162595), (Н, 0.8190645359217459), (Ч, 0.8139669520107964), (И, 0.8122574685723702), (Е, 0.8036285981372828), (В, 0.758445810956951), (Б, 0.7573489226293143), (Л, 0.7447105019533182), (Я, 0.7407320126682708), (Д, 0.7376389486805807), (О, 0.7337562919239216), (Т, 0.71864418942383), (Ж, 0.7158342807293596), (Р, 0.7086560353958689), (Ы, 0.7070592974382696), (Ф, 0.6776413756874604), (Й, 0.6730839084145477), (З, 0.6723503393914875), (Ь, 0.6623267628711156), (Щ, 0.6520643617830348), (М, 0.622175306420827), (Ш, 0.5885168534844265), (Ё, 0.5394610820641221), (Ю, 0.532303667642621), (С, 0.5159217385516275), (Г, 0.5103175561932655)

(Б, 0.94824840460779), (Е, 0.85725903598878), (К, 0.8277498414002689), (Ь, 0.8264298951576045), (Й, 0.8201009594272868), (Ц, 0.7838996431773623), (З, 0.7667419748303835), (В, 0.7659152152293205), (Ъ, 0.7542860472476149), (Р, 0.7367094343691056), (А, 0.7269630938821539), (И, 0.7243957346124419), (О, 0.7207547677381435), (Д, 0.7187467538031629), (Н, 0.708095826292497), (Х, 0.6927167326354107), (Э, 0.6868024719042474), (Ё, 0.6838563688944765), (П, 0.681273726500961), (Я, 0.6745680590106164), (Ч, 0.6569030620155862), (У, 0.6289523511445285), (Ф, 0.6275366751167308), (Т, 0.5914445706425642), (Л, 0.5903677202104662), (Ы, 0.5883979773242514), (Ж, 0.5485220875362132), (Щ, 0.5260066620428581), (С, 0.5225168926688515), (Г, 0.49399213031319067), (М, 0.4825362793896465), (Ш, 0.4465715146331506), (Ю, 0.4131629491332378)
(У, 0.9770971175406077), (Х, 0.8181907600231442), (П, 0.7963438944495865), (К, 0.7881648613026468), (Ц, 0.7873498483352628), (Т, 0.7857561486689806), (Е, 0.7678604230120433), (Л, 0.7675898864973796), (Д, 0.7520266734089983), (И, 0.7439391415049766), (А, 0.7398487990284963), (Э, 0.7394076293299883), (Н, 0.7390600977833964), (Р, 0.7219352990700272), (О, 0.7055566543004862), (Ч, 0.682117898885406), (Ъ, 0.68137468419622), (Б, 0.6671711344103008), (В, 0.660594227434699), (Я, 0.6442001373893256), (Ж, 0.6408685723742875), (Ы, 0.6376514804389328), (Г, 0.6273206226221214), (Й, 0.6115639883176921), (З, 0.6099836182599239), (Щ, 0.6070408040656051), (С, 0.6015351647641825), (Ф, 0.5929393198046103), (М, 0.5591745235613579), (Ь, 0.5575139666645388), (Ш, 0.5366094229377414), (Ё, 0.5123269350235684), (Ю, 0.494315745029254)
(Л, 0.9536525751805726), (Д, 0.8402294578950509), (П, 0.7963841819812805), (Э, 0.7941477936346618), (У, 0.7851025882794868), (Х, 0.7797702559688353), (Ц, 0.7666045218925673), (А, 0.7625716436111943), (Т, 0.743001209047242), (К, 0.7323427245780043), (Н, 0.7283688977897989), (И, 0.7187146068298553), (Е, 0.7126353322896571), (О, 0.7113466986789057), (Й, 0.6614352281820468), (Ы, 0.6586865747238324), (Ъ, 0.655391214179761), (Р, 0.6534407451123366), (Б, 0.6531842139404891), (Ч, 0.6431059669148558), (З, 0.6387681748772358), (Ж, 0.6356015193498628), (Я, 0.6318807854552492), (В, 0.629718321110264), (Г, 0.623824820807878), (С, 0.6144268572969995), (Щ, 0.6024832494180141), (М, 0.5832285621370454), (Ш, 0.5763144996547509), (Ь, 0.565954142087753), (Ф, 0.5511651921615035), (Ё, 0.5506458898118443), (Ю, 0.5212831089590124)
(О, 0.9743818942953082), (Ц, 0.8433916087439919), (П, 0.8216899754531235), (Н, 0.805788854576172), (К, 0.8036131042604168), (И, 0.8030088618868434), (Й, 0.7790818649054396), (А, 0.7703665322950539), (Ы, 0.7628394337133152), (Э, 0.7569511554870155), (Щ, 0.7456468678657369), (Е, 0.7404267346962166), (Б, 0.729740486188891), (Д, 0.7290919111145792), (Х, 0.7259659645606666), (Ч, 0.7170581801190434), (Ь, 0.7135414263364868), (Л, 0.7123975512247805), (В, 0.708121267702634), (У, 0.7042592950796431), (Ъ, 0.6878295880052818), (Р, 0.6861683241141081), (Ж, 0.6859124217086592), (М, 0.6827329172713992), (Я, 0.662745305386598), (Ш, 0.656365514016043), (Ф, 0.6562952985830965), (Ю, 0.6462940480149066), (Ё, 0.6453580172261343), (С, 0.6353712288908361), (З, 0.5810840712813226), (Т, 0.5594635553011686), (Г, 0.5125428526015215)
(К, 0.9566354167129556), (Е, 0.9058622866806939), (Ц, 0.8982521120158987), (Б, 0.8711025014275348), (И, 0.8282178064948518), (О, 0.8168728509826436), (Н, 0.8116113009845773), (А, 0.8052220777891861), (П, 0.802011284823229), (В, 0.8014068917630751), (Х, 0.7978105195013094), (Р, 0.7940370095986423), (Ъ, 0.7892608706152582), (Й, 0.7839001839933417), (Д, 0.7626644383773918), (Э, 0.7617675119459283), (У, 0.7616986999799343), (Ь, 0.7608399390151688), (Ч, 0.7470282429615835), (Я, 0.7263283195682381), (З, 0.7031360837778342), (Ф, 0.6906427609488781), (Ы, 0.6844994204912591), (Л, 0.6809725587479011), (Т, 0.6566747499681207), (Ж, 0.6517142629857187), (Ё, 0.6432383868297737), (Щ, 0.6339933308087091), (С, 0.5827246585224658), (М, 0.5809118565803594), (Ш, 0.5445563069783333), (Г, 0.543515545472272), (Ю, 0.5122845158986937)

(Д, 0.9529294491677702), (Е, 0.8180522412949166), (Л, 0.7982753210288362), (Ц, 0.7946759694913909), (К, 0.7928541325446918), (А, 0.7794460692790273), (З, 0.7787820939053157), (Т, 0.7744151566605723), (Э, 0.7729872713931227), (У, 0.7609739525165069), (Й, 0.7603532797628981), (Б, 0.7597366020815794), (Х, 0.759519829531772), (П, 0.7408213705192139), (Р, 0.7181461385214692), (О, 0.7140084919698109), (И, 0.709685395532366), (Н, 0.7059619918599366), (Ъ, 0.6967553502243902), (Г, 0.6671364970367888), (В, 0.6658591063688993), (Ь, 0.6565181815800863), (Ё, 0.6484639718137493), (С, 0.6356563342136574), (Я, 0.6339468219593608), (Ч, 0.6203318760865801), (Ы, 0.5948121175283412), (Ж, 0.562826719490445), (Ф, 0.54803023169365), (Щ, 0.5352015974942521), (М, 0.4979893196403956), (Ш, 0.4777191721181644), (Ю, 0.432399662194104)
